,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers,t_stat,p_value
117,1,0.7,1,M_M_N,2.4338460157293427,2.398478182726746,2.4692138487319393,11.070537700681596,34000,-6.7228985009499125,1.7822006989598687e-11
118,1,0.7,1,M_M_N,2.4303342221800364,2.3961006604962094,2.4645677838638633,10.981996121284334,36000,-6.7228985009499125,1.7822006989598687e-11
119,1,0.7,1,M_M_N,2.4302450934023585,2.3969416442297735,2.4635485425749435,10.970796949805129,38000,-6.7228985009499125,1.7822006989598687e-11
120,1,0.7,1,M_M_N,1.8497511861183253,1.4819323956863997,2.217569976550251,3.436287660869018,100,-6.7228985009499125,1.7822006989598687e-11
121,1,0.7,1,M_M_N,1.7736340596553006,1.5624367235044976,1.9848313958061037,6.938652206938921,600,-6.7228985009499125,1.7822006989598687e-11
122,1,0.7,1,M_M_N,1.547496532609123,1.4024826337213763,1.6925104314968697,5.460973873258198,1000,-6.7228985009499125,1.7822006989598687e-11
123,1,0.7,1,M_M_N,2.1316390963807694,2.035122936471215,2.2281552562903237,9.693953817010723,4000,-6.7228985009499125,1.7822006989598687e-11
124,1,0.7,1,M_M_N,2.158312759614302,2.0898006277145744,2.22682489151403,8.550403312010182,7000,-6.7228985009499125,1.7822006989598687e-11
125,1,0.7,1,M_M_N,2.1297551105608794,2.074278563242856,2.185231657878903,8.009723396596804,10000,-6.7228985009499125,1.7822006989598687e-11
126,1,0.7,1,M_M_N,2.1347231331019247,2.0847906885612657,2.184655577642584,8.435910181296723,13000,-6.7228985009499125,1.7822006989598687e-11
127,1,0.7,1,M_M_N,2.1273592355518187,2.0818378697158857,2.1728806013877517,8.629560062555475,16000,-6.7228985009499125,1.7822006989598687e-11
128,1,0.7,1,M_M_N,2.077727337535445,2.037100785150393,2.118353889920497,8.16247794018898,19000,-6.7228985009499125,1.7822006989598687e-11
129,1,0.7,1,M_M_N,2.1297551105608794,2.074278563242856,2.185231657878903,8.009723396596804,10000,-6.7228985009499125,1.7822006989598687e-11
130,1,0.7,1,M_M_N,2.172203736003484,2.1194912307219655,2.2249162412850025,8.678102159705396,12000,-6.7228985009499125,1.7822006989598687e-11
131,1,0.7,1,M_M_N,2.1655288359851697,2.115358337876714,2.2156993340936255,9.171778910337439,14000,-6.7228985009499125,1.7822006989598687e-11
132,1,0.7,1,M_M_N,2.1273592355518187,2.0818378697158857,2.1728806013877517,8.629560062555475,16000,-6.7228985009499125,1.7822006989598687e-11
133,1,0.7,1,M_M_N,2.094409705517385,2.052355165969013,2.136464245065757,8.285976102298289,18000,-6.7228985009499125,1.7822006989598687e-11
134,1,0.7,1,M_M_N,2.0552363850149717,2.0159498560560096,2.094522913973934,8.034679608436628,20000,-6.7228985009499125,1.7822006989598687e-11
135,1,0.7,1,M_M_N,2.049824195659349,2.0124535282695346,2.087194863049163,7.997245278861542,22000,-6.7228985009499125,1.7822006989598687e-11
136,1,0.7,1,M_M_N,2.0422267037535,2.006831631234149,2.0776217762728506,7.826306735748195,24000,-6.7228985009499125,1.7822006989598687e-11
137,1,0.7,1,M_M_N,2.169722216501698,2.1338076972910454,2.2056367357123507,8.729248204748096,26000,-6.7228985009499125,1.7822006989598687e-11
138,1,0.7,1,M_M_N,2.1427752959481503,2.1087030989304445,2.176847492965856,8.461056147831645,28000,-6.7228985009499125,1.7822006989598687e-11
139,1,0.7,1,M_M_N,2.1340145003831017,2.1012542372186083,2.166774763547595,8.38078676288749,30000,-6.7228985009499125,1.7822006989598687e-11
140,1,0.7,1,M_M_N,2.1115273045095755,2.0801056384203185,2.1429489705988325,8.223929138334476,32000,-6.7228985009499125,1.7822006989598687e-11
141,1,0.7,1,M_M_N,2.223280854366114,2.189692034421808,2.2568696743104195,9.984844490213527,34000,-6.7228985009499125,1.7822006989598687e-11
142,1,0.7,1,M_M_N,2.2041940973574143,2.171947585838632,2.2364406088761966,9.744119289180308,36000,-6.7228985009499125,1.7822006989598687e-11
143,1,0.7,1,M_M_N,2.2142098165834168,2.1829652267333617,2.245454406433472,9.65627006280164,38000,-6.7228985009499125,1.7822006989598687e-11
144,1,0.7,1,M_M_N,1.8117896941876466,1.3774687271147577,2.2461106612605355,4.791188748514339,100,-6.7228985009499125,1.7822006989598687e-11
145,1,0.7,1,M_M_N,2.310186658004906,2.085651078697303,2.534722237312509,7.842753823099395,600,-6.7228985009499125,1.7822006989598687e-11
146,1,0.7,1,M_M_N,2.6428159030161615,2.445239935322185,2.840391870710138,10.13722475942407,1000,-6.7228985009499125,1.7822006989598687e-11
147,1,0.7,1,M_M_N,2.402366566000212,2.3098022480591616,2.494930883941262,8.91637013505998,4000,-6.7228985009499125,1.7822006989598687e-11
148,1,0.7,1,M_M_N,2.3843495296052883,2.313549966442773,2.4551490927678037,9.130883318375302,7000,-6.7228985009499125,1.7822006989598687e-11
149,1,0.7,1,M_M_N,2.4547266948660775,2.393622357448053,2.515831032284102,9.71723596236764,10000,-6.7228985009499125,1.7822006989598687e-11
150,1,0.7,1,M_M_N,2.400315026029102,2.347984338127994,2.45264571393021,9.265720121329734,13000,-6.7228985009499125,1.7822006989598687e-11
151,1,0.7,1,M_M_N,2.3210906875452255,2.275579446282283,2.366601928808168,8.625721825590583,16000,-6.7228985009499125,1.7822006989598687e-11
152,1,0.7,1,M_M_N,2.3441483705409176,2.3017587771845154,2.38653796389732,8.886292064208684,19000,-6.7228985009499125,1.7822006989598687e-11
153,1,0.7,1,M_M_N,2.4547266948660775,2.393622357448053,2.515831032284102,9.71723596236764,10000,-6.7228985009499125,1.7822006989598687e-11
154,1,0.7,1,M_M_N,2.4323627630093796,2.3771405233740057,2.4875850026447535,9.52413353302798,12000,-6.7228985009499125,1.7822006989598687e-11
155,1,0.7,1,M_M_N,2.377305719372329,2.3274214437058998,2.4271899950387583,9.067427517857102,14000,-6.7228985009499125,1.7822006989598687e-11
156,1,0.7,1,M_M_N,2.3210906875452255,2.275579446282283,2.366601928808168,8.625721825590583,16000,-6.7228985009499125,1.7822006989598687e-11
157,1,0.7,1,M_M_N,2.3580058373657904,2.3143138568189197,2.401697817912661,8.943785503199498,18000,-6.7228985009499125,1.7822006989598687e-11
158,1,0.7,1,M_M_N,2.328710547949879,2.2878719343630585,2.3695491615366993,8.682068818400351,20000,-6.7228985009499125,1.7822006989598687e-11
159,1,0.7,1,M_M_N,2.385256311285747,2.3443058550299742,2.4262067675415198,9.602762731909086,22000,-6.7228985009499125,1.7822006989598687e-11
160,1,0.7,1,M_M_N,2.4057498573672613,2.36633822215895,2.4451614925755725,9.703315686298826,24000,-6.7228985009499125,1.7822006989598687e-11
