,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
42,1,0.7,1,M_D_N,1.1311691019611032,1.0924441096845903,1.1698940942376161,1.9509501535378513,5000
43,1,0.7,1,M_D_N,1.1711440157437836,1.1342458001724598,1.2080422313151074,2.1256440011773603,6000
44,1,0.7,1,M_D_N,1.185922981028061,1.1514740049200614,1.2203719571360605,2.1617440564488306,7000
45,1,0.7,1,M_D_N,1.1962343217705393,1.1638173124305706,1.228651331110508,2.1878032216251624,8000
46,1,0.7,1,M_D_N,1.181480940874762,1.151253049121781,1.211708832627743,2.140154917235075,9000
47,1,0.7,1,M_D_N,1.1710825546466872,1.1426956644510189,1.1994694448423555,2.0971732332661266,10000
48,1,0.7,1,M_D_N,1.185000909837859,1.1576940149565487,1.2123078047191695,2.134742776942538,11000
49,1,0.7,1,M_D_N,1.1942637929993771,1.1678869153061342,1.22064067069262,2.172922387492252,12000
50,1,0.7,1,M_D_N,1.186103600971863,1.1609600569386715,1.2112471450050546,2.139041818435608,13000
51,1,0.7,1,M_D_N,1.1957699397038026,1.1715384242299725,1.2200014551776328,2.139527654733254,14000
52,1,0.7,1,M_D_N,1.1953286189271244,1.1719436188542174,1.2187136190000314,2.1350091150644386,15000
53,1,0.7,1,M_D_N,1.2036162564393085,1.180818338807355,1.226414174071262,2.164454435203576,16000
54,1,0.7,1,M_D_N,1.2047185451148537,1.182526591717264,1.2269104985124433,2.1791240573213257,17000
55,1,0.7,1,M_D_N,1.209714577201916,1.1881711605585852,1.2312579938452468,2.1744382206157837,18000
56,1,0.7,1,M_D_N,1.1993962578491104,1.1786119220548814,1.2201805936433394,2.136359729118621,19000
57,1,0.7,1,M_D_N,1.1710825546466872,1.1426956644510189,1.1994694448423555,2.0971732332661266,10000
58,1,0.7,1,M_D_N,1.1942637929993771,1.1678869153061342,1.22064067069262,2.172922387492252,12000
59,1,0.7,1,M_D_N,1.1957699397038026,1.1715384242299725,1.2200014551776328,2.139527654733254,14000
60,1,0.7,1,M_D_N,1.2036162564393085,1.180818338807355,1.226414174071262,2.164454435203576,16000
61,1,0.7,1,M_D_N,1.209714577201916,1.1881711605585852,1.2312579938452468,2.1744382206157837,18000
62,1,0.7,1,M_D_N,1.1907175228084885,1.1706772405149786,1.2107578051019985,2.090686494001339,20000
63,1,0.7,1,M_D_N,1.1769114650642878,1.1579604750677528,1.1958624550608228,2.0565653450488397,22000
64,1,0.7,1,M_D_N,1.1736619118284264,1.1555943533910682,1.1917294702657846,2.039248672908374,24000
65,1,0.7,1,M_D_N,1.188373187676439,1.1706825311826852,1.2060638441701927,2.1179935242565366,26000
66,1,0.7,1,M_D_N,1.1803086690179942,1.163437549860932,1.1971797881750565,2.0744935360220347,28000
67,1,0.7,1,M_D_N,1.170668893883597,1.1545171795957485,1.1868206081714454,2.0371700116399825,30000
68,1,0.7,1,M_D_N,1.1739644520727839,1.1582708962180832,1.1896580079274846,2.0514628469722136,32000
69,1,0.7,1,M_D_N,1.1787065818362175,1.1634695727601214,1.1939435909123135,2.0547134565238463,34000
70,1,0.7,1,M_D_N,1.1864978390242855,1.171604656766382,1.201391021282189,2.078510022439859,36000
71,1,0.7,1,M_D_N,1.1752228998384564,1.1608519396402734,1.1895938600366394,2.042825735773356,38000
72,1,0.7,1,M_D_N,0.9795061110871081,0.7879520518881492,1.1710601702860668,0.9319753115865511,100
73,1,0.7,1,M_D_N,1.1676560679214507,1.0371259656712353,1.2981861701716662,2.650449926041689,600
74,1,0.7,1,M_D_N,1.6889198174881965,1.5532801162275576,1.8245595187488355,4.7777617518665,1000
