,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
211,1,0.7,1,HYPEREXPONENTIAL,9051.72316590068,8991.04061438578,9112.405717415579,28333507.916197434,30000
212,1,0.7,1,HYPEREXPONENTIAL,9051.72316590068,8991.04061438578,9112.405717415579,28333507.916197434,32000
213,1,0.7,1,HYPEREXPONENTIAL,9051.72316590068,8991.04061438578,9112.405717415579,28333507.916197434,34000
214,1,0.7,1,HYPEREXPONENTIAL,9051.72316590068,8991.04061438578,9112.405717415579,28333507.916197434,36000
215,1,0.7,1,HYPEREXPONENTIAL,9051.72316590068,8991.04061438578,9112.405717415579,28333507.916197434,38000
216,1,0.7,1,HYPEREXPONENTIAL,27.350669928844596,24.43846797383832,30.26287188385087,215.40940792974092,100
217,1,0.7,1,HYPEREXPONENTIAL,99.79015662008429,95.41988100895401,104.16043223121457,2971.090634889656,600
218,1,0.7,1,HYPEREXPONENTIAL,179.42230118425184,172.53008153785777,186.3145208306459,12335.849408783673,1000
219,1,0.7,1,HYPEREXPONENTIAL,387.1756749542019,376.6305078131562,397.7208420952476,57824.87165928852,2000
220,1,0.7,1,HYPEREXPONENTIAL,614.0479636062919,600.0539411686793,628.0419860439044,152812.74702053756,3000
221,1,0.7,1,HYPEREXPONENTIAL,878.1597056157852,860.2822869096982,896.0371243218723,332591.00655430125,4000
222,1,0.7,1,HYPEREXPONENTIAL,1150.1355883455597,1129.2003923555271,1171.0707843355922,570187.3208552068,5000
223,1,0.7,1,HYPEREXPONENTIAL,1428.8112590645992,1405.222134325634,1452.4003838035644,868767.2835589503,6000
224,1,0.7,1,HYPEREXPONENTIAL,1717.4250691444458,1691.2267758676733,1743.6233624212184,1250252.2246542561,7000
225,1,0.7,1,HYPEREXPONENTIAL,2015.6429975029757,1986.8916374370096,2044.3943575689418,1720993.1920830663,8000
226,1,0.7,1,HYPEREXPONENTIAL,2313.4283181855685,2282.4894588522407,2344.3671775188964,2242012.814296602,9000
227,1,0.7,1,HYPEREXPONENTIAL,2619.975877333345,2586.7856503160197,2653.1661043506706,2866943.381343316,10000
228,1,0.7,1,HYPEREXPONENTIAL,2926.722237435305,2891.50544625027,2961.93902862034,3550589.6293032905,11000
229,1,0.7,1,HYPEREXPONENTIAL,3227.5297748331086,3190.6318358821813,3264.427713784036,4252082.275092166,12000
